trip_start_time_day_of_week,trip_start_time_hour,trip_end_time_day_of_week,trip_end_time_hour,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
3,0,3,0,660,2.6,17031081800,17031071100,8,7,9.05,3.0,0.0,0.0,12.05,Credit Card,,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.921778188,-87.651061884,POINT (-87.6510618838 41.9217781876)
3,0,3,0,660,1.2,17031320100,17031081201,32,8,7.05,0.0,0.0,1.0,8.05,Cash,,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
3,0,3,0,360,3.3,,,24,28,9.44,2.0,0.0,1.5,12.94,Credit Card,,41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
3,0,3,0,240,1.1,17031071100,17031070500,7,7,5.45,0.0,0.0,1.0,6.45,Cash,,41.921778188,-87.651061884,POINT (-87.6510618838 41.9217781876),41.928945904,-87.66089257,POINT (-87.6608925701 41.9289459041)
3,0,3,0,240,0.8,17031320100,17031081700,32,8,5.05,0.0,0.0,2.0,7.05,Cash,,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
3,0,3,0,840,3.4,17031031000,17031051300,3,5,10.85,0.0,0.0,1.5,12.35,Cash,,41.972437081,-87.671109526,POINT (-87.6711095263 41.9724370811),41.935983574,-87.675821928,POINT (-87.6758219283 41.935983574)
3,0,3,0,480,1.79,17031071200,,7,,6.85,2.0,0.0,1.0,9.85,Credit Card,,41.921854911,-87.646210977,POINT (-87.6462109769 41.9218549112),,,
3,0,3,0,540,2.2,17031241500,17031243500,24,24,7.85,0.0,0.0,1.0,8.85,Cash,,41.908378669,-87.670945075,POINT (-87.6709450752 41.9083786693),41.892658108,-87.652534484,POINT (-87.6525344838 41.8926581076)
3,0,3,0,180,0.8,17031831900,17031062100,6,6,4.84,0.0,0.0,2.0,6.84,Cash,,41.945170453,-87.668794439,POINT (-87.6687944391 41.9451704528),41.942691844,-87.651770507,POINT (-87.6517705068 41.9426918444)
3,0,3,0,480,1.4,17031081600,17031280100,8,28,6.85,0.0,0.0,0.0,6.85,Cash,,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224)
3,0,3,0,300,0.8,17031062000,17031032100,6,3,5.65,0.0,0.0,0.0,5.65,Cash,,41.942577185,-87.647078509,POINT (-87.6470785093 41.942577185),41.958154876,-87.653021789,POINT (-87.6530217894 41.9581548757)
3,0,3,0,240,0.9,17031832500,17031832200,7,22,5.45,0.0,0.0,1.0,6.45,Cash,,41.921877461,-87.66407824,POINT (-87.6640782395 41.9218774613),41.920451512,-87.679954768,POINT (-87.6799547678 41.9204515116)
3,0,3,0,300,1.8,17031081401,17031839100,8,32,6.85,0.0,0.0,1.0,7.85,Cash,,41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
3,0,3,0,240,0.81,17031081700,,8,,5.05,0.0,0.0,0.0,5.05,Cash,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),,,
3,0,3,0,360,1.2,17031081402,17031839100,8,32,6.05,2.0,0.0,1.0,9.05,Credit Card,,41.891971508,-87.612945414,POINT (-87.6129454143 41.8919715078),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
3,0,3,0,420,1.6,17031242100,17031832300,24,22,6.65,0.0,0.0,2.0,8.65,Cash,,41.89967018,-87.669837798,POINT (-87.66983779820002 41.8996701799),41.91922505,-87.671445766,POINT (-87.671445766 41.9192250505)
3,0,3,0,180,0.5,17031063200,17031063302,6,6,4.45,0.0,0.0,0.0,4.45,Cash,,41.938391258,-87.63857492,POINT (-87.6385749205 41.938391257700005),41.934762456,-87.639853859,POINT (-87.6398538587 41.9347624564)
3,0,3,0,720,2.5,17031831900,17031070200,6,7,8.85,3.0,0.0,1.0,12.85,Credit Card,,41.945170453,-87.668794439,POINT (-87.6687944391 41.9451704528),41.929077655,-87.646293476,POINT (-87.6462934762 41.9290776551)
3,0,3,0,540,1.9,17031832600,17031062700,7,6,7.65,0.0,0.0,1.5,9.15,Cash,,41.914747305,-87.654007029,POINT (-87.6540070286 41.9147473049),41.936086535,-87.666110694,POINT (-87.6661106945 41.9360865352)
3,0,3,0,660,3.5,17031070500,17031280100,7,28,10.25,0.0,0.0,1.0,11.25,Cash,,41.928945904,-87.66089257,POINT (-87.6608925701 41.9289459041),41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224)
3,0,3,0,240,1.14,,,11,,5.25,0.0,0.0,0.0,5.25,Cash,,41.978829526,-87.771166703,POINT (-87.771166703 41.9788295262),,,
3,0,3,0,1080,5.14,,,3,24,14.25,0.0,0.0,1.0,15.25,Cash,,41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197),41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001)
3,0,3,0,1320,7.0,17031070200,17031833000,7,28,18.05,0.0,0.0,0.0,18.05,Cash,,41.929077655,-87.646293476,POINT (-87.6462934762 41.9290776551),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201)
3,0,3,0,1260,6.2,17031320400,17031060900,32,6,17.45,0.0,0.0,1.0,18.45,Cash,,41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234),41.949829346,-87.64396537,POINT (-87.6439653703 41.949829346)
3,0,3,0,900,3.8,17031240300,17031061901,24,6,11.45,0.0,0.0,0.0,11.45,Cash,,41.912364354,-87.675062757,POINT (-87.6750627566 41.9123643542),41.943237122,-87.643470956,POINT (-87.6434709559 41.94323712250001)
3,0,3,0,360,0.4,17031081700,17031081500,8,8,5.25,0.0,0.0,2.0,7.25,Cash,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
3,0,3,1,3840,8.1,,,14,8,34.04,0.0,0.0,0.0,34.04,Cash,,41.968069,-87.721559063,POINT (-87.7215590627 41.968069),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
3,0,3,0,180,0.5,17031320100,17031320100,32,32,4.25,0.0,0.0,1.0,5.25,Cash,,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
3,0,3,0,300,1.1,17031280100,17031320100,28,32,5.85,0.0,0.0,1.0,6.85,Cash,,41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
3,0,3,0,420,3.3,17031080300,17031061901,8,6,9.65,0.0,0.0,0.0,9.65,Cash,,41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303),41.943237122,-87.643470956,POINT (-87.6434709559 41.94323712250001)
3,0,3,0,1260,4.6,17031842300,17031062100,24,6,14.65,3.13,0.0,1.0,18.78,Credit Card,,41.89830587,-87.653613982,POINT (-87.6536139825 41.8983058696),41.942691844,-87.651770507,POINT (-87.6517705068 41.9426918444)
3,0,3,0,480,1.2,17031081800,17031081800,8,8,6.45,0.0,0.0,1.0,7.45,Cash,,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
3,0,3,0,300,1.3,17031062100,17031831900,6,6,5.85,0.0,0.0,1.0,6.85,Cash,,41.942691844,-87.651770507,POINT (-87.6517705068 41.9426918444),41.945170453,-87.668794439,POINT (-87.6687944391 41.9451704528)
3,0,3,0,240,0.5,17031081201,17031081500,8,8,4.45,0.0,0.0,2.0,6.45,Cash,,41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
3,0,3,0,240,0.4,17031081300,17031081202,8,8,4.65,0.0,0.0,2.0,6.65,Cash,,41.898331794,-87.620762865,POINT (-87.6207628651 41.8983317935),41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476)
3,0,3,0,240,0.3,17031839100,17031320100,32,32,4.05,0.0,0.0,3.5,7.55,Credit Card,,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
3,0,3,0,180,0.4,17031081403,17031320100,8,32,4.45,0.0,0.0,1.5,5.95,Cash,,41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
3,0,3,0,420,2.5,17031071100,17031081100,7,8,7.85,0.0,0.0,1.0,8.85,Cash,,41.921778188,-87.651061884,POINT (-87.6510618838 41.9217781876),41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967)
3,0,3,0,540,1.9,17031070300,17031032100,7,3,7.65,0.0,0.0,1.0,8.65,Cash,,41.929046937,-87.651310877,POINT (-87.6513108767 41.9290469366),41.958154876,-87.653021789,POINT (-87.6530217894 41.9581548757)
3,0,3,0,540,2.3,17031841000,17031839100,33,32,8.05,0.0,0.0,1.0,9.05,Cash,,41.849246754,-87.624135298,POINT (-87.6241352979 41.84924675450001),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
3,0,3,0,300,1.0,17031081800,17031280100,8,28,5.25,2.0,0.0,1.0,8.25,Credit Card,,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224)
3,0,3,0,420,1.5,,,6,7,6.65,0.0,0.0,1.5,8.15,Cash,,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
3,0,3,0,480,1.8,17031832600,17031063400,7,6,7.25,0.0,0.0,1.0,8.25,Cash,,41.914747305,-87.654007029,POINT (-87.6540070286 41.9147473049),41.934659157,-87.646729729,POINT (-87.6467297286 41.9346591566)
3,0,3,0,0,0.0,17031031000,17031831900,3,6,3.25,0.0,0.0,0.0,3.25,Cash,,41.972437081,-87.671109526,POINT (-87.6711095263 41.9724370811),41.945170453,-87.668794439,POINT (-87.6687944391 41.9451704528)
3,0,3,0,120,0.6,17031070600,17031070700,7,7,4.65,0.0,0.0,1.0,5.65,Cash,,41.928763006,-87.665676837,POINT (-87.665676837 41.9287630064),41.929272532,-87.673807238,POINT (-87.67380723840002 41.9292725315)
3,0,3,0,720,2.37,17031061100,,6,,8.85,2.0,0.0,0.0,10.85,Credit Card,,41.949139771,-87.656803909,POINT (-87.6568039088 41.9491397709),,,
3,0,3,0,720,3.0,,,5,3,10.05,2.0,0.0,0.0,12.05,Credit Card,,41.947791586,-87.683834942,POINT (-87.6838349425 41.9477915865),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
3,0,3,0,360,1.6,17031832600,17031070200,7,7,6.25,0.0,0.0,1.0,7.25,Cash,,41.914747305,-87.654007029,POINT (-87.6540070286 41.9147473049),41.929077655,-87.646293476,POINT (-87.6462934762 41.9290776551)
3,0,3,0,720,6.6,17031031000,17031081201,3,8,15.25,0.0,0.0,1.0,16.25,Cash,,41.972437081,-87.671109526,POINT (-87.6711095263 41.9724370811),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
3,0,3,0,900,4.69,17031062500,,6,,13.05,0.0,0.0,1.0,14.05,Cash,,41.941488234,-87.671107656,POINT (-87.671107656 41.9414882338),,,
3,0,3,0,180,0.6,17031081600,17031081500,8,8,4.45,0.0,0.0,0.0,4.45,Cash,,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809)
3,0,3,0,360,1.4,17031081800,17031281900,8,28,6.05,0.0,0.0,1.0,7.05,Cash,,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
3,0,3,0,600,3.0,17031081700,17031841100,8,34,9.65,0.0,0.0,0.0,9.65,Cash,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.851017824,-87.635091856,POINT (-87.6350918563 41.8510178239)
3,0,3,0,300,1.1,17031061100,17031061902,6,6,5.65,0.0,0.0,1.0,6.65,Cash,,41.949139771,-87.656803909,POINT (-87.6568039088 41.9491397709),41.943155086,-87.640698076,POINT (-87.640698076 41.9431550855)
3,0,3,0,780,6.6,17031063100,17031841900,6,28,15.85,0.0,0.0,1.0,16.85,Credit Card,,41.938232293,-87.646782081,POINT (-87.6467820813 41.938232293),41.867902418,-87.642958665,POINT (-87.6429586652 41.8679024175)
3,0,3,0,180,1.0,17031839100,17031839000,32,32,5.45,0.0,0.0,0.0,5.45,Cash,,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.87101588,-87.631406525,POINT (-87.6314065252 41.8710158803)
3,0,3,0,600,1.8,,,6,7,7.65,2.0,0.0,1.0,10.65,Credit Card,,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
3,0,3,0,240,0.66,17031081500,,8,,4.85,0.0,0.0,1.5,6.35,Cash,,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),,,
3,0,3,0,180,0.8,17031031300,17031030800,3,77,4.65,0.0,0.0,0.0,4.65,Cash,,41.972929317,-87.650290074,POINT (-87.6502900743 41.9729293173),41.979912445,-87.664188242,POINT (-87.6641882421 41.9799124453)
3,0,3,0,600,1.5,,,4,77,7.65,2.0,0.0,1.0,10.65,Credit Card,,41.975170943,-87.687515515,POINT (-87.68751551520002 41.9751709433),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
3,0,3,0,360,1.3,17031320400,17031330100,32,33,6.45,0.0,0.0,1.0,7.45,Cash,,41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
3,0,3,0,660,4.03,17031063000,,6,,11.25,0.0,0.0,1.0,12.25,Cash,,41.936310131,-87.651562592,POINT (-87.6515625922 41.9363101308),,,
3,0,3,0,240,0.9,17031081800,17031839100,8,32,5.45,0.0,0.0,1.0,6.45,Cash,,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
3,0,3,0,60,0.4,17031839100,17031280100,32,28,4.05,0.0,0.0,0.0,4.05,Cash,,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224)
3,0,3,0,1200,8.8,17031242000,17031030102,24,77,20.25,4.25,0.0,1.0,25.5,Credit Card,,41.899737388,-87.664953917,POINT (-87.6649539167 41.8997373884),41.993440946,-87.657417742,POINT (-87.6574177422 41.9934409461)
3,0,3,0,240,1.3,17031832200,17031221300,22,22,5.85,2.0,0.0,0.0,7.85,Cash,,41.920451512,-87.679954768,POINT (-87.6799547678 41.9204515116),41.921125914,-87.699754406,POINT (-87.6997544065 41.9211259143)
3,0,3,0,660,3.5,17031070300,17031221400,7,22,10.25,2.0,0.0,1.0,13.25,Credit Card,,41.929046937,-87.651310877,POINT (-87.6513108767 41.9290469366),41.920801704,-87.694532342,POINT (-87.6945323419 41.9208017043)
3,0,3,0,0,0.0,17031081201,17031281900,8,28,3.25,0.0,0.0,0.0,3.25,Cash,,41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
3,0,3,0,600,2.3,17031080202,17031071100,8,7,8.65,0.0,0.0,1.0,9.65,Cash,,41.905857769,-87.630865027,POINT (-87.6308650266 41.9058577688),41.921778188,-87.651061884,POINT (-87.6510618838 41.9217781876)
3,0,3,0,600,2.3,17031081700,17031842200,8,8,8.65,0.0,0.0,0.0,8.65,Cash,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.904935302,-87.649907226,POINT (-87.6499072264 41.9049353016)
3,0,3,0,900,5.4,17031242400,17031040600,24,4,14.05,3.0,0.0,0.0,17.05,Credit Card,,41.899422254,-87.684490122,POINT (-87.684490122 41.899422254300006),41.966834067,-87.684018371,POINT (-87.6840183712 41.9668340674)
3,0,3,0,1080,6.9,,,24,16,18.45,0.0,0.0,1.5,19.95,Cash,,41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001),41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253)
3,0,3,0,360,1.8,17031832000,17031070101,6,7,6.85,0.0,0.0,1.0,7.85,Cash,,41.946294536,-87.654298084,POINT (-87.6542980837 41.9462945357),41.92926299,-87.635890954,POINT (-87.6358909539 41.9292629902)
3,0,3,0,480,3.1,17031030800,17031061902,77,6,9.25,0.0,0.0,0.0,9.25,Cash,,41.979912445,-87.664188242,POINT (-87.6641882421 41.9799124453),41.943155086,-87.640698076,POINT (-87.640698076 41.9431550855)
3,0,3,0,60,0.1,17031320600,17031320600,32,32,3.65,0.0,0.0,0.0,3.65,Cash,,41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724),41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724)
3,0,3,0,840,2.03,,,6,,7.45,0.0,0.0,0.0,7.45,Cash,,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),,,
3,0,3,0,600,1.3,17031320400,17031081600,32,8,7.45,2.0,0.0,1.0,10.45,Credit Card,,41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234),41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347)
3,0,3,0,600,4.4,17031281900,17031071500,28,7,12.05,0.0,0.0,1.5,13.55,Cash,,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.914616286,-87.631717366,POINT (-87.6317173661 41.9146162864)
3,0,3,0,360,0.77,,,8,,5.45,3.0,0.0,1.0,9.45,Credit Card,,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),,,
3,0,3,0,0,0.0,17031081800,17031081800,8,8,3.25,0.0,0.0,0.0,3.25,Cash,,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
3,0,3,0,660,6.4,,,8,16,15.45,0.0,0.0,1.5,16.95,Cash,,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253)
3,0,3,0,540,2.7,17031071500,17031833000,7,28,8.65,0.0,0.0,2.0,10.65,Cash,,41.914616286,-87.631717366,POINT (-87.6317173661 41.9146162864),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201)
3,0,3,0,960,4.41,17031071200,,7,,12.45,0.0,0.0,1.0,13.45,Cash,,41.921854911,-87.646210977,POINT (-87.6462109769 41.9218549112),,,
3,0,3,0,300,0.6,17031081202,17031080100,8,8,5.05,2.0,0.0,1.0,8.05,Credit Card,,41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476),41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001)
3,0,3,0,540,1.2,17031081700,17031320100,8,32,7.05,0.0,0.0,1.5,8.55,Cash,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
3,0,3,0,660,4.0,17031081600,17031070103,8,7,11.25,0.0,0.0,2.5,13.75,Cash,,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.926811182,-87.642605247,POINT (-87.6426052473 41.9268111821)
3,0,3,0,720,4.56,17031062200,,6,,12.65,0.0,0.0,1.0,13.65,Cash,,41.94258518,-87.656644092,POINT (-87.6566440918 41.9425851797),,,
3,0,3,0,360,1.5,17031281900,17031081700,28,8,6.45,0.0,0.0,1.0,7.45,Cash,,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
3,0,3,0,840,6.2,,,8,3,15.45,0.0,0.0,1.5,16.95,Cash,,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
3,0,3,0,360,1.4,17031061800,17031070103,6,7,6.45,2.0,0.0,1.0,9.45,Credit Card,,41.946489764,-87.647113634,POINT (-87.647113634 41.946489764),41.926811182,-87.642605247,POINT (-87.6426052473 41.9268111821)
3,0,3,0,660,2.48,17031081700,,8,,8.45,0.0,0.0,2.0,10.45,Cash,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),,,
3,0,3,0,600,4.3,17031081800,17031070700,8,7,11.85,3.0,0.0,1.0,15.85,Credit Card,,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.929272532,-87.673807238,POINT (-87.67380723840002 41.9292725315)
3,0,3,0,120,0.2,17031832000,17031062200,6,6,3.85,0.0,0.0,1.5,5.35,Cash,,41.946294536,-87.654298084,POINT (-87.6542980837 41.9462945357),41.94258518,-87.656644092,POINT (-87.6566440918 41.9425851797)
3,0,3,0,360,1.1,17031081300,17031081700,8,8,5.65,0.0,0.0,1.0,6.65,Cash,,41.898331794,-87.620762865,POINT (-87.6207628651 41.8983317935),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
3,0,3,0,360,1.5,17031330100,,33,,6.45,0.0,0.0,2.0,8.45,Credit Card,,41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715),,,
3,0,3,0,360,1.9,17031833000,17031242200,28,24,6.85,3.0,0.0,0.0,9.85,Credit Card,,41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201),41.899589796,-87.674719134,POINT (-87.6747191345 41.8995897957)
3,0,3,0,480,3.1,17031081500,17031241400,8,24,9.44,0.0,0.0,1.0,10.44,Cash,,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969)
3,0,3,0,240,0.6,17031081700,17031081600,8,8,4.65,2.0,0.0,0.0,6.65,Credit Card,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347)
3,0,3,0,480,1.8,17031071500,17031081300,7,8,7.65,0.0,0.0,1.0,8.65,Cash,,41.914616286,-87.631717366,POINT (-87.6317173661 41.9146162864),41.898331794,-87.620762865,POINT (-87.6207628651 41.8983317935)
3,0,3,0,360,1.1,17031839100,17031281900,32,28,6.05,0.0,0.0,1.0,7.05,Cash,,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
3,0,3,0,540,1.2,17031081100,17031081800,8,8,7.05,3.0,0.0,1.0,11.05,Credit Card,,41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
3,0,3,0,1020,6.9,17031832000,17031081800,6,8,16.64,0.0,0.0,1.0,17.64,Cash,,41.946294536,-87.654298084,POINT (-87.6542980837 41.9462945357),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
3,0,3,0,720,4.22,17031081600,,8,,12.65,0.0,0.0,1.0,13.65,Cash,,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),,,
3,0,3,0,420,1.4,,,77,1,6.65,0.0,0.0,0.0,6.65,Cash,,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),42.009622881,-87.670166857,POINT (-87.67016685690001 42.0096228806)
3,0,3,0,480,1.5,17031081700,17031320100,8,32,7.05,0.0,0.0,2.0,9.05,Cash,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
3,0,3,0,60,0.1,17031062200,17031062200,6,6,3.45,0.0,0.0,0.0,3.45,Cash,,41.94258518,-87.656644092,POINT (-87.6566440918 41.9425851797),41.94258518,-87.656644092,POINT (-87.6566440918 41.9425851797)
3,0,3,0,120,0.37,17031320100,,32,,4.25,0.0,0.0,1.5,5.75,Credit Card,,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),,,
3,0,3,0,300,0.8,17031081700,17031081300,8,8,5.45,0.0,0.0,3.0,8.45,Cash,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.898331794,-87.620762865,POINT (-87.6207628651 41.8983317935)
3,0,3,0,1020,2.1,17031081403,17031320400,8,32,10.45,0.0,0.0,3.0,13.45,Cash,,41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259),41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234)
3,0,3,0,1800,9.5,,,32,3,23.85,0.0,0.0,1.5,25.35,Cash,,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
3,0,3,0,840,3.2,17031081700,17031070200,8,7,10.65,0.0,0.0,1.0,11.65,Cash,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.929077655,-87.646293476,POINT (-87.6462934762 41.9290776551)
3,0,3,0,180,0.7,17031081700,17031081800,8,8,4.84,0.0,0.0,1.0,5.84,Cash,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
3,0,3,0,480,1.8,17031842300,17031081401,24,8,7.25,0.0,0.0,0.0,7.25,Cash,,41.89830587,-87.653613982,POINT (-87.6536139825 41.8983058696),41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495)
3,0,3,0,840,5.7,17031062800,17031839100,6,32,14.25,0.0,0.0,1.0,15.25,Cash,,41.936159071,-87.661265218,POINT (-87.6612652184 41.936159071),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
3,0,3,0,480,3.7,17031080300,17031062000,8,6,10.25,0.0,0.0,2.5,12.75,Cash,,41.90749193,-87.63576009,POINT (-87.6357600901 41.9074919303),41.942577185,-87.647078509,POINT (-87.6470785093 41.942577185)
3,0,3,0,300,0.9,17031062000,17031031400,6,3,5.45,0.0,0.0,1.0,6.45,Cash,,41.942577185,-87.647078509,POINT (-87.6470785093 41.942577185),41.962178629,-87.645378762,POINT (-87.6453787624 41.962178629)
3,0,3,0,360,2.2,17031831900,17031062000,6,6,7.65,0.0,0.0,1.0,8.65,Cash,,41.945170453,-87.668794439,POINT (-87.6687944391 41.9451704528),41.942577185,-87.647078509,POINT (-87.6470785093 41.942577185)
3,0,3,0,420,0.9,17031081700,17031320100,8,32,6.05,0.0,0.0,1.0,7.05,Cash,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
3,0,3,0,1080,5.06,,,6,,14.65,0.0,0.0,0.0,14.65,Cash,,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),,,
3,0,3,0,540,3.8,,,77,13,10.45,0.0,0.0,0.0,10.45,Cash,,41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999),41.983636307,-87.723583185,POINT (-87.7235831853 41.9836363072)
3,0,3,0,300,0.5,17031081201,17031081600,8,8,4.84,2.0,0.0,1.5,8.34,Credit Card,,41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134),41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347)
3,0,3,0,1980,15.7,,,24,61,33.65,0.0,0.0,0.0,33.65,Credit Card,,41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001),41.80901825,-87.659166599,POINT (-87.6591665992 41.8090182499)
